Channel_Metadata_ID,Antibody_Name,Channel_Name,Marker_Name
syn25126453,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126452,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126450,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126449,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126448,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126447,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126446,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126445,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126444,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126443,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126388,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126387,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126386,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126385,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126384,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126383,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126382,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126381,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126380,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126379,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126441,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126440,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126378,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126377,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126376,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126374,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126373,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126372,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126371,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126370,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126369,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126368,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126367,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126366,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126365,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
